window_index,out_batch_id,true_in_batch_id,correct_batch_prob,correct_batch_is_highest,anonymity_set_size,anonymity_set,n_clients,batch_size,batch_prob,sim_timestamp,utc_timestamp
7,5,7,0.06133956505909352,False,16,"{0, 3, 7, 8, 9, 11, 13, 14, 15, 16, 19, 20, 21, 23, 26, 29}",30,5,"{9: 0.0481012046342318, 23: 0.06133956505909352, 16: 0.0736229739634722, 11: 0.06647815044866094, 8: 0.0481012046342318, 3: 0.0481012046342318, 7: 0.06133956505909352, 0: 0.12385674938684947, 26: 0.06133956505909352, 21: 0.0481012046342318, 15: 0.0481012046342318, 14: 0.052605555483180445, 13: 0.052605555483180445, 29: 0.052605555483180445, 19: 0.0939393918616395, 20: 0.059761349541397}",0.8575607391120114,1759889585
7,0,0,0.06866805946857317,False,11,"{0, 3, 7, 8, 9, 11, 15, 16, 21, 23, 26}",30,5,"{26: 0.11524590130213494, 23: 0.11524590130213494, 8: 0.08806877982187951, 21: 0.08806877982187951, 15: 0.08806877982187951, 11: 0.08071508744551582, 3: 0.08806877982187951, 7: 0.11524590130213494, 9: 0.08806877982187951, 16: 0.06453525007010863, 0: 0.06866805946857317}",0.8575607391120114,1759889585
7,1,11,0.32628110234762775,True,5,"{7, 11, 16, 23, 26}",30,5,"{7: 0.1905161709238089, 26: 0.1905161709238089, 23: 0.1905161709238089, 11: 0.32628110234762775, 16: 0.10217038488094561}",0.8575607391120114,1759889585
7,2,15,0.05952171173388753,False,15,"{0, 3, 7, 8, 9, 11, 13, 14, 15, 16, 19, 21, 23, 26, 29}",30,5,"{9: 0.05952171173388753, 3: 0.05952171173388753, 23: 0.07659564839682649, 29: 0.06509989022600005, 7: 0.07659564839682649, 8: 0.05952171173388753, 15: 0.05952171173388753, 11: 0.08337030177907931, 26: 0.07659564839682649, 21: 0.05952171173388753, 19: 0.05524045716997006, 14: 0.06509989022600005, 16: 0.09199486304305048, 0: 0.04669920346998288, 13: 0.06509989022600005}",0.8575607391120114,1759889585
7,3,8,0.053580133991474516,False,15,"{0, 3, 7, 8, 9, 11, 13, 14, 15, 16, 19, 21, 23, 26, 29}",30,5,"{16: 0.08241757865022548, 9: 0.053580133991474516, 3: 0.053580133991474516, 23: 0.0686447470638369, 29: 0.05859881476991685, 7: 0.0686447470638369, 8: 0.053580133991474516, 15: 0.053580133991474516, 11: 0.07455821278877384, 26: 0.0686447470638369, 19: 0.10523768025117058, 21: 0.053580133991474516, 14: 0.05859881476991685, 0: 0.08815517285119623, 13: 0.05859881476991685}",0.8575607391120114,1759889585
7,4,23,0.06133956505909352,False,16,"{0, 3, 7, 8, 9, 11, 13, 14, 15, 16, 19, 20, 21, 23, 26, 29}",30,5,"{0: 0.12385674938684947, 16: 0.0736229739634722, 9: 0.0481012046342318, 3: 0.0481012046342318, 23: 0.06133956505909352, 29: 0.052605555483180445, 7: 0.06133956505909352, 8: 0.0481012046342318, 15: 0.0481012046342318, 11: 0.06647815044866094, 26: 0.06133956505909352, 20: 0.059761349541397, 19: 0.0939393918616395, 21: 0.0481012046342318, 14: 0.052605555483180445, 13: 0.052605555483180445}",0.8575607391120114,1759889585
8,0,0,0.15515105884102628,False,7,"{0, 7, 9, 11, 16, 23, 26}",30,5,"{9: 0.19898573726923663, 23: 0.1301953466611205, 16: 0.07290662105815163, 11: 0.18237054284822388, 7: 0.1301953466611205, 0: 0.15515105884102628, 26: 0.1301953466611205}",0.985766426110912,1759889947
8,1,11,0.29691081319951323,True,5,"{7, 11, 16, 23, 26}",30,5,"{7: 0.19865149687797012, 26: 0.19865149687797012, 23: 0.19865149687797012, 11: 0.29691081319951323, 16: 0.10713469616657642}",0.985766426110912,1759889947
8,2,15,0.06573420181612982,False,15,"{0, 3, 7, 8, 9, 11, 13, 14, 15, 16, 19, 21, 23, 26, 29}",30,5,"{3: 0.06573420181612982, 23: 0.07458634362700786, 29: 0.06573420181612982, 7: 0.07458634362700786, 8: 0.06573420181612982, 15: 0.06573420181612982, 11: 0.07329043592228272, 26: 0.07458634362700786, 21: 0.06573420181612982, 19: 0.05563650137452972, 14: 0.06573420181612982, 9: 0.0531306666914539, 16: 0.09118604602525045, 13: 0.06573420181612982, 0: 0.04285790639255081}",0.985766426110912,1759889947
8,3,8,0.05935303763709472,False,15,"{0, 3, 7, 8, 9, 11, 13, 14, 15, 16, 19, 21, 23, 26, 29}",30,5,"{9: 0.048013651570465075, 3: 0.05935303763709472, 23: 0.06712383625861454, 29: 0.05935303763709472, 7: 0.06712383625861454, 8: 0.05935303763709472, 15: 0.05935303763709472, 11: 0.06592165529164895, 26: 0.06712383625861454, 19: 0.1063930155764543, 21: 0.05935303763709472, 14: 0.05935303763709472, 16: 0.08199307971342856, 13: 0.05935303763709472, 0: 0.08083582561249648}",0.985766426110912,1759889947
8,4,23,0.06020935919571615,False,16,"{0, 3, 7, 8, 9, 11, 13, 14, 15, 16, 19, 20, 21, 23, 26, 29}",30,5,"{16: 0.07348873381374096, 9: 0.04325682597888282, 3: 0.05343411668746471, 23: 0.06020935919571615, 29: 0.05343411668746471, 7: 0.06020935919571615, 8: 0.05343411668746471, 15: 0.05343411668746471, 11: 0.05908909229914786, 26: 0.06020935919571615, 20: 0.06080347826895236, 19: 0.09524573059217482, 21: 0.05343411668746471, 14: 0.05343411668746471, 13: 0.05343411668746471, 0: 0.11344924464769979}",0.985766426110912,1759889947
8,5,7,0.06020935919571615,False,16,"{0, 3, 7, 8, 9, 11, 13, 14, 15, 16, 19, 20, 21, 23, 26, 29}",30,5,"{13: 0.05343411668746471, 16: 0.07348873381374096, 9: 0.04325682597888282, 3: 0.05343411668746471, 23: 0.06020935919571615, 29: 0.05343411668746471, 7: 0.06020935919571615, 8: 0.05343411668746471, 15: 0.05343411668746471, 11: 0.05908909229914786, 26: 0.06020935919571615, 20: 0.06080347826895236, 19: 0.09524573059217482, 21: 0.05343411668746471, 14: 0.05343411668746471, 0: 0.11344924464769979}",0.985766426110912,1759889947
9,6,9,0.08340690306449414,False,19,"{0, 3, 6, 7, 8, 9, 11, 13, 14, 15, 16, 18, 19, 20, 21, 23, 26, 28, 29}",30,5,"{9: 0.08340690306449414, 23: 0.03708061917671468, 16: 0.04531019999497207, 11: 0.035808556859617854, 8: 0.034814031262196767, 3: 0.034814031262196767, 7: 0.03708061917671468, 0: 0.06721121609993162, 26: 0.05562092876507202, 21: 0.06962806252439353, 15: 0.034814031262196767, 14: 0.06962806252439353, 13: 0.034814031262196767, 29: 0.034814031262196767, 19: 0.05869804187477678, 20: 0.03981592445973297, 18: 0.13598442550092138, 28: 0.045328141833640465, 6: 0.045328141833640465}",1.102066841124446,1759892927
9,0,0,0.15394638290425772,False,7,"{0, 7, 9, 11, 16, 23, 26}",30,5,"{0: 0.15394638290425772, 16: 0.07414531541050154, 23: 0.13219100818246154, 7: 0.13219100818246154, 11: 0.18253478926028924, 26: 0.12946951916855484, 9: 0.19552197689147358}",1.102066841124446,1759892927
9,1,11,0.29446904025137394,True,5,"{7, 11, 16, 23, 26}",30,5,"{7: 0.2006065745919127, 26: 0.19596471194957354, 23: 0.2006065745919127, 11: 0.29446904025137394, 16: 0.10835309861522713}",1.102066841124446,1759892927
9,2,15,0.06785800007275047,False,15,"{0, 3, 7, 8, 9, 11, 13, 14, 15, 16, 19, 21, 23, 26, 29}",30,5,"{3: 0.06785800007275047, 23: 0.07376125121818414, 29: 0.06785800007275047, 7: 0.07376125121818414, 8: 0.06785800007275047, 15: 0.06785800007275047, 11: 0.07150967335460699, 26: 0.07238201187068562, 19: 0.055381435063394734, 14: 0.06539289326228132, 9: 0.05109554762915631, 16: 0.09046717458104227, 13: 0.06785800007275047, 0: 0.04156586817643084, 21: 0.06539289326228132}",1.102066841124446,1759892927
9,3,8,0.06135346910892894,False,15,"{0, 3, 7, 8, 9, 11, 13, 14, 15, 16, 19, 21, 23, 26, 29}",30,5,"{9: 0.0462605205534822, 3: 0.06135346910892894, 23: 0.06649933590619066, 29: 0.06135346910892894, 7: 0.06649933590619066, 8: 0.06135346910892894, 15: 0.06135346910892894, 11: 0.06444557471395934, 26: 0.06527051306917235, 19: 0.10605726304589361, 14: 0.05914230427139352, 16: 0.08148937344571361, 13: 0.06135346910892894, 0: 0.07842612927196584, 21: 0.05914230427139352}",1.102066841124446,1759892927
9,4,23,0.05959155246270871,False,16,"{0, 3, 7, 8, 9, 11, 13, 14, 15, 16, 19, 20, 21, 23, 26, 29}",30,5,"{16: 0.07296566585147753, 9: 0.04164248088088178, 3: 0.055170820348615195, 23: 0.05959155246270871, 29: 0.055170820348615195, 7: 0.05959155246270871, 8: 0.055170820348615195, 15: 0.055170820348615195, 11: 0.05771670054432238, 26: 0.05850150676333584, 20: 0.06308756010515953, 19: 0.09485119790388764, 14: 0.05319404930656022, 13: 0.055170820348615195, 0: 0.10980958266932145, 21: 0.05319404930656022}",1.102066841124446,1759892927
9,5,7,0.05959155246270871,False,16,"{0, 3, 7, 8, 9, 11, 13, 14, 15, 16, 19, 20, 21, 23, 26, 29}",30,5,"{13: 0.055170820348615195, 16: 0.07296566585147753, 9: 0.04164248088088178, 3: 0.055170820348615195, 23: 0.05959155246270871, 29: 0.055170820348615195, 7: 0.05959155246270871, 8: 0.055170820348615195, 15: 0.055170820348615195, 11: 0.05771670054432238, 26: 0.05850150676333584, 20: 0.06308756010515953, 19: 0.09485119790388764, 14: 0.05319404930656022, 0: 0.10980958266932145, 21: 0.05319404930656022}",1.102066841124446,1759892927
