window_index,out_batch_id,true_in_batch_id,correct_batch_prob,correct_batch_is_highest,anonymity_set_size,anonymity_set,n_clients,batch_size,batch_prob,sim_timestamp,utc_timestamp
1,0,5,1.0,True,1,{5},10,4,{5: 1.0},0.7789639425273107,1760174578
2,1,7,0.3333333333333333,True,3,"{9, 6, 7}",10,4,"{6: 0.3333333333333333, 7: 0.3333333333333333, 9: 0.3333333333333333}",1.098524699657469,1760174578
2,0,5,1.0,True,1,{5},10,4,{5: 1.0},1.098524699657469,1760174578
3,0,5,1.0,True,1,{5},10,4,{5: 1.0},1.1956255533095907,1760174578
3,1,7,0.3333333333333333,True,3,"{9, 6, 7}",10,4,"{9: 0.3333333333333333, 6: 0.3333333333333333, 7: 0.3333333333333333}",1.1956255533095907,1760174578
4,2,4,0.21428571428571427,False,5,"{1, 4, 6, 7, 9}",10,4,"{6: 0.2857142857142857, 7: 0.14285714285714285, 9: 0.14285714285714285, 4: 0.21428571428571427, 1: 0.21428571428571427}",1.6168102343221522,1760174578
4,0,5,1.0,True,1,{5},10,4,{5: 1.0},1.6168102343221522,1760174578
4,1,7,0.35714285714285715,True,3,"{9, 6, 7}",10,4,"{6: 0.2857142857142857, 7: 0.35714285714285715, 9: 0.35714285714285715}",1.6168102343221522,1760174578
5,3,6,0.21818181818181817,False,5,"{1, 4, 6, 7, 9}",10,4,"{6: 0.21818181818181817, 7: 0.12727272727272726, 9: 0.2545454545454545, 4: 0.2, 1: 0.2}",1.7449062749983557,1760174578
5,0,5,1.0,True,1,{5},10,4,{5: 1.0},1.7449062749983557,1760174578
5,1,7,0.4,True,3,"{9, 6, 7}",10,4,"{7: 0.4, 6: 0.2727272727272727, 9: 0.32727272727272727}",1.7449062749983557,1760174578
5,2,4,0.23636363636363636,False,5,"{1, 4, 6, 7, 9}",10,4,"{6: 0.2545454545454545, 4: 0.23636363636363636, 1: 0.23636363636363636, 7: 0.14545454545454545, 9: 0.12727272727272726}",1.7449062749983557,1760174578
6,3,6,0.46153846153846156,False,2,"{9, 6}",10,4,"{6: 0.46153846153846156, 9: 0.5384615384615384}",1.9242004773798143,1760174578
6,0,5,1.0,True,1,{5},10,4,{5: 1.0},1.9242004773798143,1760174578
