window_index,out_batch_id,true_in_batch_id,correct_batch_prob,correct_batch_is_highest,anonymity_set_size,anonymity_set,n_clients,batch_size,batch_prob,sim_timestamp,utc_timestamp
1,0,3,0.16666666666666666,True,6,"{0, 2, 3, 4, 5, 8}",10,5,"{8: 0.16666666666666666, 3: 0.16666666666666666, 0: 0.16666666666666666, 5: 0.16666666666666666, 4: 0.16666666666666666, 2: 0.16666666666666666}",0.35496615161103817,1760175056
2,1,5,0.24390243902439024,True,7,"{0, 2, 3, 4, 5, 7, 8}",10,5,"{8: 0.12195121951219512, 3: 0.12195121951219512, 0: 0.12195121951219512, 5: 0.24390243902439024, 4: 0.12195121951219512, 2: 0.12195121951219512, 7: 0.14634146341463414}",0.6372263018237903,1760175056
2,0,3,0.17073170731707318,True,6,"{0, 2, 3, 4, 5, 8}",10,5,"{2: 0.17073170731707318, 3: 0.17073170731707318, 5: 0.14634146341463414, 0: 0.17073170731707318, 8: 0.17073170731707318, 4: 0.17073170731707318}",0.6372263018237903,1760175056
3,2,8,0.10943396226415095,False,7,"{0, 2, 3, 4, 5, 7, 8}",10,5,"{8: 0.10943396226415095, 3: 0.10943396226415095, 0: 0.10943396226415095, 5: 0.18867924528301888, 4: 0.10943396226415095, 2: 0.10943396226415095, 7: 0.2641509433962264}",0.7740195139241453,1760175056
3,0,3,0.17358490566037735,True,6,"{0, 2, 3, 4, 5, 8}",10,5,"{2: 0.17358490566037735, 3: 0.17358490566037735, 0: 0.17358490566037735, 8: 0.17358490566037735, 5: 0.1320754716981132, 4: 0.17358490566037735}",0.7740195139241453,1760175056
3,1,5,0.22641509433962265,True,7,"{0, 2, 3, 4, 5, 7, 8}",10,5,"{5: 0.22641509433962265, 2: 0.12830188679245283, 3: 0.12830188679245283, 0: 0.12830188679245283, 7: 0.1320754716981132, 8: 0.12830188679245283, 4: 0.12830188679245283}",0.7740195139241453,1760175056
4,1,5,0.46511627906976744,True,3,"{8, 5, 7}",10,5,"{8: 0.26356589147286824, 5: 0.46511627906976744, 7: 0.2713178294573643}",0.823307530320287,1760175056
4,0,3,0.1937984496124031,True,6,"{0, 2, 3, 4, 5, 8}",10,5,"{2: 0.1937984496124031, 3: 0.1937984496124031, 5: 0.08527131782945736, 0: 0.1937984496124031, 4: 0.1937984496124031, 8: 0.13953488372093023}",0.823307530320287,1760175056
4,2,8,0.10077519379844961,False,7,"{0, 2, 3, 4, 5, 7, 8}",10,5,"{4: 0.13178294573643412, 5: 0.13953488372093023, 7: 0.23255813953488372, 2: 0.13178294573643412, 3: 0.13178294573643412, 0: 0.13178294573643412, 8: 0.10077519379844961}",0.823307530320287,1760175056
5,3,4,0.09206349206349207,False,7,"{0, 2, 3, 4, 5, 7, 8}",10,5,"{8: 0.13544973544973546, 3: 0.18412698412698414, 0: 0.18412698412698414, 5: 0.08465608465608465, 4: 0.09206349206349207, 2: 0.18412698412698414, 7: 0.13544973544973546}",1.1243994502952603,1760175056
5,0,3,0.18941798941798943,False,6,"{0, 2, 3, 4, 5, 8}",10,5,"{2: 0.18941798941798943, 3: 0.18941798941798943, 0: 0.18941798941798943, 5: 0.0835978835978836, 8: 0.1365079365079365, 4: 0.21164021164021163}",1.1243994502952603,1760175056
5,1,5,0.4656084656084656,True,3,"{8, 5, 7}",10,5,"{8: 0.2634920634920635, 5: 0.4656084656084656, 7: 0.2708994708994709}",1.1243994502952603,1760175056
5,2,8,0.09947089947089947,False,7,"{0, 2, 3, 4, 5, 7, 8}",10,5,"{5: 0.13756613756613756, 7: 0.22857142857142856, 2: 0.13015873015873017, 3: 0.13015873015873017, 0: 0.13015873015873017, 8: 0.09947089947089947, 4: 0.1439153439153439}",1.1243994502952603,1760175056
6,4,7,0.12284137439914546,False,7,"{0, 2, 3, 4, 5, 7, 8}",10,5,"{8: 0.12284137439914546, 3: 0.16699305679188178, 0: 0.16699305679188178, 5: 0.07690938223250846, 4: 0.09293217019761439, 2: 0.25048958518782266, 7: 0.12284137439914546}",1.1621315594602515,1760175056
